Player,Position,Team,Prop Type,Prop Value,Opposing Team,Stadium,Game-Time Temp (°F),Game-Time Humidity (%),Game-Time Wind Speed (mph),Game-Time Wind Dir (°),Game-Time Effect on Hitters,Odds Category,Start Time,Full Opposing Team,Opposing Pitcher,Pitcher Handedness,G_vs_rhp,AB_vs_rhp,H_vs_rhp,HR_vs_rhp,RBI_vs_rhp,PA_vs_rhp,AVG_vs_rhp,OBP_vs_rhp,SLG_vs_rhp,OPS_vs_rhp,G_vs_rhp_5,AB_vs_rhp_5,H_vs_rhp_5,HR_vs_rhp_5,RBI_vs_rhp_5,PA_vs_rhp_5,AVG_vs_rhp_5,OBP_vs_rhp_5,SLG_vs_rhp_5,OPS_vs_rhp_5,G_vs_rhp_10,AB_vs_rhp_10,H_vs_rhp_10,HR_vs_rhp_10,RBI_vs_rhp_10,PA_vs_rhp_10,AVG_vs_rhp_10,OBP_vs_rhp_10,SLG_vs_rhp_10,OPS_vs_rhp_10,G_vs_rhp_15,AB_vs_rhp_15,H_vs_rhp_15,HR_vs_rhp_15,RBI_vs_rhp_15,PA_vs_rhp_15,AVG_vs_rhp_15,OBP_vs_rhp_15,SLG_vs_rhp_15,OPS_vs_rhp_15,BB%_vs_rhp,K%_vs_rhp,BB/K_vs_rhp,ISO_vs_rhp,BABIP_vs_rhp,wOBA_vs_rhp,wRC+_vs_rhp,G_vs_lhp,AB_vs_lhp,H_vs_lhp,HR_vs_lhp,RBI_vs_lhp,PA_vs_lhp,AVG_vs_lhp,OBP_vs_lhp,SLG_vs_lhp,OPS_vs_lhp,G_vs_lhp_5,AB_vs_lhp_5,H_vs_lhp_5,HR_vs_lhp_5,RBI_vs_lhp_5,PA_vs_lhp_5,AVG_vs_lhp_5,OBP_vs_lhp_5,SLG_vs_lhp_5,OPS_vs_lhp_5,G_vs_lhp_10,AB_vs_lhp_10,H_vs_lhp_10,HR_vs_lhp_10,RBI_vs_lhp_10,PA_vs_lhp_10,AVG_vs_lhp_10,OBP_vs_lhp_10,SLG_vs_lhp_10,OPS_vs_lhp_10,G_vs_lhp_15,AB_vs_lhp_15,H_vs_lhp_15,HR_vs_lhp_15,RBI_vs_lhp_15,PA_vs_lhp_15,AVG_vs_lhp_15,OBP_vs_lhp_15,SLG_vs_lhp_15,OPS_vs_lhp_15,BB%_vs_lhp,K%_vs_lhp,BB/K_vs_lhp,ISO_vs_lhp,BABIP_vs_lhp,wOBA_vs_lhp,wRC+_vs_lhp,EV,Barrel%,Hard Hit %,xBA,xwOBA,Heart_Swing,Heart_Take,Heart_Run,Shadow_Swing,Shadow_Take,Shadow_Run,Chase_Swing,Chase_Take,Chase_Run,Waste_Swing,Waste_Take,Waste_Run,4seam_fastball_HardHit%,changeup_HardHit%,curveball_HardHit%,cutter_HardHit%,sinker_HardHit%,slider_HardHit%,sweeper_HardHit%,4seam_fastball_RV100,changeup_RV100,curveball_RV100,cutter_RV100,sinker_RV100,slider_RV100,sweeper_RV100,4seam_fastball_wOBA,changeup_wOBA,curveball_wOBA,cutter_wOBA,sinker_wOBA,slider_wOBA,sweeper_wOBA,4seam_fastball_xwOBA,changeup_xwOBA,curveball_xwOBA,cutter_xwOBA,sinker_xwOBA,slider_xwOBA,sweeper_xwOBA,Team Name,Weather Team Name,Park_Factor_Basic,Park_Factor_1B,Park_Factor_2B,Park_Factor_3B,Park_Factor_HR,Park_Factor_SO,Park_Factor_BB,Park_Factor_GB,Park_Factor_FB,Park_Factor_LD,Park_Factor_IFFB,Park_Factor_FIP,TB,AB,IBB,XBH,H,CS,BB,RBI,HBP,SB,2B,R,SH,PA,SO,3B,SF,GIDP,HR,Actual Stat,Hit
victor scott,OF,STL,Hitter Fantasy Score,3.0,MIL,Busch Stadium,79.05,67,5.48,126,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Brewers,jacob misiorowski,right,57,137,37,2,15,155,0.27,0.344,0.372,0.716,5,10,2,0,0,12,0.2,0.333,0.2,0.533,10,19,3,0,0,22,0.158,0.273,0.158,0.431,15,31,3,0,0,35,0.097,0.2,0.097,0.297,9.0%,24.5%,0.37,0.102,0.357,0.321,106.0,38,61,11,0,4,74,0.18,0.282,0.213,0.495,5,7,1,0,0,10,0.143,0.333,0.143,0.476,10,14,2,0,1,18,0.143,0.294,0.143,0.437,15,22,4,0,1,28,0.182,0.333,0.227,0.561,9.5%,28.4%,0.33,0.033,0.268,0.237,49.0,86.5,3.4%,27.6%,0.229,0.283,171.0,59.0,-8.0,201.0,159.0,-7.0,39.0,171.0,7.0,5.0,56.0,3.0,45.5,27.8,,,26.9,20.0,,2.5,-2.0,,,-0.1,-1.8,,0.477,0.238,,,0.361,0.217,,0.392,0.194,,,0.339,0.218,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,2,4,0,0,2,0,0,0,0,1,0,0,0,4,0,0,0,0,0,11.0,1
jackson chourio,OF,MIL,Hitter Fantasy Score,5.5,STL,American Family Field,69.84,67,10.51,53,Headwind: balls in the air won’t carry → hinders hitters.,base,Thu 7:40 PM,Cardinals,sonny gray,right,67,208,44,7,23,218,0.212,0.243,0.37,0.613,5,16,3,1,2,17,0.188,0.235,0.5,0.735,10,31,5,1,2,32,0.161,0.188,0.323,0.51,15,47,9,2,6,49,0.191,0.224,0.404,0.629,3.7%,20.2%,0.18,0.159,0.234,0.267,67.0,37,84,31,4,16,86,0.369,0.384,0.631,1.015,5,14,9,1,5,14,0.643,0.643,0.929,1.571,10,23,10,2,6,24,0.435,0.458,0.739,1.197,15,34,14,2,6,36,0.412,0.444,0.647,1.092,2.3%,22.1%,0.11,0.262,0.443,0.435,183.0,87.2,7.4%,38.3%,0.257,0.301,214.0,74.0,7.0,264.0,170.0,-9.0,89.0,141.0,1.0,12.0,76.0,2.0,44.8,,,,50.0,25.6,24.0,-0.8,,,,-1.2,1.5,-2.3,0.328,,,,0.313,0.393,0.206,0.279,,,,0.348,0.318,0.222,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,3,4,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,1,0,8.0,1
pedro pages,C,STL,Hitter Fantasy Score,3.0,MIL,Busch Stadium,79.05,67,5.48,126,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Brewers,jacob misiorowski,right,39,103,21,4,14,110,0.204,0.239,0.359,0.598,5,9,1,0,0,12,0.111,0.273,0.111,0.384,10,21,2,1,2,24,0.095,0.174,0.238,0.412,15,33,5,2,6,36,0.152,0.2,0.333,0.533,3.6%,21.8%,0.17,0.155,0.224,0.261,65.0,26,49,12,1,8,54,0.245,0.315,0.388,0.703,5,10,4,1,2,11,0.4,0.455,0.7,1.155,10,20,5,1,2,22,0.25,0.318,0.4,0.718,15,28,7,1,3,32,0.25,0.344,0.429,0.772,9.3%,24.1%,0.38,0.143,0.314,0.312,100.0,87.9,6.8%,35.9%,0.212,0.264,121.0,50.0,-1.0,159.0,112.0,-6.0,36.0,96.0,1.0,3.0,47.0,2.0,30.4,,,,35.3,41.7,,-1.3,,,,-1.3,-0.5,,0.271,,,,0.301,0.305,,0.254,,,,0.306,0.248,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0.0,0
caleb durbin,IF,MIL,Hitter Fantasy Score,3.0,STL,American Family Field,69.84,67,10.51,53,Headwind: balls in the air won’t carry → hinders hitters.,base,Thu 7:40 PM,Cardinals,sonny gray,right,44,114,22,1,16,135,0.193,0.293,0.289,0.583,5,14,2,1,1,17,0.143,0.294,0.357,0.651,10,28,6,1,4,35,0.214,0.343,0.429,0.771,15,39,9,1,5,48,0.231,0.354,0.41,0.764,6.7%,8.1%,0.82,0.096,0.202,0.269,69.0,21,38,9,1,6,42,0.237,0.31,0.368,0.678,5,12,2,0,0,13,0.167,0.231,0.25,0.481,10,21,5,0,2,22,0.238,0.273,0.333,0.606,15,27,6,0,2,30,0.222,0.3,0.296,0.596,2.4%,7.1%,0.33,0.132,0.235,0.305,93.0,84.2,2.8%,23.2%,0.211,0.277,132.0,72.0,-11.0,121.0,130.0,-5.0,17.0,95.0,5.0,1.0,46.0,5.0,22.2,,,,35.3,,,-2.2,,,,0.3,,,0.254,,,,0.395,,,0.287,,,,0.325,,,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0
ke'bryan hayes,IF,PIT,Hitter Strikeouts,0.5,CHC,PNC Park,84.34,56,7.45,230,Tailwind: fly balls likely to carry → helps hitters.,base,Thu 8:05 PM,Cubs,jameson taillon,right,61,181,43,2,15,200,0.238,0.307,0.309,0.616,5,13,5,1,1,13,0.385,0.385,0.615,1.0,10,28,8,1,3,30,0.286,0.333,0.393,0.726,15,46,9,1,4,51,0.196,0.275,0.261,0.535,7.0%,20.0%,0.35,0.072,0.302,0.285,77.0,24,56,11,0,4,57,0.196,0.211,0.214,0.425,5,11,2,0,0,11,0.182,0.182,0.182,0.364,10,24,4,0,0,24,0.167,0.167,0.167,0.333,15,37,9,0,3,37,0.243,0.243,0.27,0.514,1.8%,19.3%,0.09,0.018,0.244,0.19,12.0,90.1,5.9%,43.9%,0.245,0.292,173.0,88.0,-13.0,199.0,215.0,-9.0,48.0,176.0,5.0,4.0,67.0,4.0,45.8,,,,50.0,51.7,,-2.9,,,,-3.2,0.9,,0.186,,,,0.246,0.349,,0.254,,,,0.342,0.347,,Pirates,Pirates,102,103,105,96,94,97,102,102,102,102,96,100,2,3,0,0,2,0,0,0,0,2,0,1,0,3,1,0,0,0,0,1.0,1
ian happ,OF,CHC,Hits+Runs+RBIs,1.5,PIT,PNC Park,84.34,56,7.45,230,Tailwind: fly balls likely to carry → helps hitters.,base,Thu 8:05 PM,Pirates,andrew heaney,left,57,167,40,6,26,192,0.24,0.328,0.401,0.729,5,14,3,2,3,17,0.214,0.353,0.714,1.067,10,28,7,3,7,32,0.25,0.344,0.643,0.987,15,39,11,3,7,44,0.282,0.364,0.59,0.953,11.5%,23.4%,0.49,0.162,0.288,0.323,109.0,43,76,22,1,3,87,0.289,0.379,0.395,0.774,5,10,2,1,1,10,0.2,0.2,0.5,0.7,10,22,5,1,1,24,0.227,0.292,0.455,0.746,15,34,6,1,1,39,0.176,0.282,0.324,0.606,12.6%,20.7%,0.61,0.105,0.368,0.348,126.0,88.8,8.8%,37.9%,0.264,0.347,244.0,100.0,1.0,232.0,271.0,-11.0,29.0,194.0,13.0,0.0,63.0,3.0,45.8,30.3,37.0,,41.2,,,0.3,-2.0,4.6,,0.9,,,0.334,0.174,0.5,,0.383,,,0.34,0.239,0.463,,0.394,,,Cubs,Pirates,97,100,95,110,98,101,98,100,97,101,99,98,2,4,0,1,1,0,0,0,0,0,1,1,0,4,2,0,0,0,0,2.0,1
seiya suzuki,OF,CHC,Hits+Runs+RBIs,1.5,PIT,PNC Park,84.34,56,7.45,230,Tailwind: fly balls likely to carry → helps hitters.,base,Thu 8:05 PM,Pirates,andrew heaney,left,62,191,47,9,37,209,0.246,0.292,0.482,0.774,5,16,4,1,2,16,0.25,0.25,0.438,0.688,10,28,6,1,3,31,0.214,0.258,0.321,0.579,15,39,10,1,6,42,0.256,0.286,0.41,0.696,6.7%,27.8%,0.24,0.236,0.297,0.33,113.0,38,65,21,7,19,77,0.323,0.416,0.708,1.123,5,9,2,1,1,9,0.222,0.222,0.556,0.778,10,17,3,1,1,20,0.176,0.3,0.353,0.653,15,27,8,2,4,33,0.296,0.424,0.593,1.017,14.3%,23.4%,0.61,0.385,0.341,0.469,209.0,92.6,17.8%,49.7%,0.273,0.367,216.0,135.0,10.0,222.0,271.0,-6.0,52.0,222.0,7.0,2.0,74.0,3.0,63.0,,30.0,,53.8,35.3,35.7,0.9,,0.2,,1.1,0.5,-2.3,0.366,,0.256,,0.447,0.3,0.154,0.417,,0.346,,0.436,0.249,0.208,Cubs,Pirates,97,100,95,110,98,101,98,100,97,101,99,98,1,4,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1.0,0
nico hoerner,IF,CHC,Hits+Runs+RBIs,1.5,PIT,PNC Park,84.34,56,7.45,230,Tailwind: fly balls likely to carry → helps hitters.,base,Thu 8:05 PM,Pirates,andrew heaney,left,64,193,52,0,23,210,0.269,0.324,0.316,0.64,5,15,4,0,0,16,0.267,0.313,0.267,0.579,10,29,8,0,4,30,0.276,0.3,0.276,0.576,15,41,10,0,4,44,0.244,0.295,0.268,0.564,6.7%,8.6%,0.78,0.047,0.295,0.289,86.0,34,57,20,0,6,60,0.351,0.367,0.509,0.875,5,9,2,0,1,10,0.222,0.3,0.333,0.633,10,19,6,0,1,20,0.316,0.35,0.368,0.718,15,27,9,0,1,28,0.333,0.357,0.444,0.802,1.7%,3.3%,0.5,0.158,0.357,0.376,145.0,86.8,1.7%,27.2%,0.281,0.305,181.0,88.0,-7.0,225.0,185.0,-5.0,59.0,154.0,8.0,6.0,64.0,4.0,41.5,,,,26.0,18.2,,0.2,,,,-0.6,-0.9,,0.355,,,,0.342,0.281,,0.316,,,,0.342,0.288,,Cubs,Pirates,97,100,95,110,98,101,98,100,97,101,99,98,3,4,0,1,2,0,0,1,0,0,1,0,0,4,1,0,0,0,0,3.0,1
henry davis,C,PIT,Hits,0.5,CHC,PNC Park,84.34,56,7.45,230,Tailwind: fly balls likely to carry → helps hitters.,base,Thu 8:05 PM,Cubs,jameson taillon,right,26,61,13,2,8,70,0.213,0.284,0.344,0.628,5,13,3,1,2,13,0.231,0.231,0.538,0.769,10,29,7,2,5,31,0.241,0.267,0.517,0.784,15,39,11,2,7,45,0.282,0.349,0.487,0.836,7.1%,18.6%,0.38,0.131,0.239,0.282,75.0,15,25,4,2,2,26,0.16,0.192,0.4,0.592,5,11,2,1,1,11,0.182,0.182,0.455,0.636,10,18,2,1,1,19,0.111,0.158,0.278,0.436,15,25,4,2,2,26,0.16,0.192,0.4,0.592,3.8%,30.8%,0.13,0.24,0.133,0.255,57.0,85.4,8.8%,29.4%,0.257,0.331,77.0,22.0,-5.0,95.0,66.0,1.0,14.0,57.0,2.0,5.0,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,Pirates,102,103,105,96,94,97,102,102,102,102,96,100,1,4,0,0,1,0,0,0,0,0,0,1,0,4,1,0,0,0,0,1.0,1
henry davis,C,PIT,Total Bases,0.5,CHC,PNC Park,84.34,56,7.45,230,Tailwind: fly balls likely to carry → helps hitters.,base,Thu 8:05 PM,Cubs,jameson taillon,right,26,61,13,2,8,70,0.213,0.284,0.344,0.628,5,13,3,1,2,13,0.231,0.231,0.538,0.769,10,29,7,2,5,31,0.241,0.267,0.517,0.784,15,39,11,2,7,45,0.282,0.349,0.487,0.836,7.1%,18.6%,0.38,0.131,0.239,0.282,75.0,15,25,4,2,2,26,0.16,0.192,0.4,0.592,5,11,2,1,1,11,0.182,0.182,0.455,0.636,10,18,2,1,1,19,0.111,0.158,0.278,0.436,15,25,4,2,2,26,0.16,0.192,0.4,0.592,3.8%,30.8%,0.13,0.24,0.133,0.255,57.0,85.4,8.8%,29.4%,0.257,0.331,77.0,22.0,-5.0,95.0,66.0,1.0,14.0,57.0,2.0,5.0,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,Pirates,102,103,105,96,94,97,102,102,102,102,96,100,1,4,0,0,1,0,0,0,0,0,0,1,0,4,1,0,0,0,0,1.0,1
kyle tucker,OF,CHC,Hits+Runs+RBIs,1.5,PIT,PNC Park,84.34,56,7.45,230,Tailwind: fly balls likely to carry → helps hitters.,base,Thu 8:05 PM,Pirates,andrew heaney,left,64,171,45,8,27,209,0.263,0.388,0.485,0.873,5,14,2,1,3,17,0.143,0.294,0.357,0.651,10,22,5,1,3,28,0.227,0.393,0.455,0.847,15,30,7,1,4,40,0.233,0.4,0.4,0.8,16.7%,13.9%,1.21,0.222,0.272,0.372,142.0,49,81,24,5,16,93,0.296,0.387,0.556,0.943,5,9,2,0,1,10,0.222,0.3,0.333,0.633,10,20,5,0,2,24,0.25,0.375,0.3,0.675,15,28,9,1,3,33,0.321,0.424,0.464,0.889,11.8%,12.9%,0.92,0.259,0.297,0.407,166.0,91.1,12.7%,45.5%,0.294,0.405,256.0,60.0,-5.0,238.0,271.0,4.0,27.0,218.0,14.0,0.0,84.0,6.0,49.3,42.1,54.5,31.6,63.3,30.0,,2.0,2.7,0.8,-1.4,4.2,-0.4,,0.39,0.423,0.352,0.313,0.549,0.299,,0.46,0.345,0.322,0.336,0.554,0.303,,Cubs,Pirates,97,100,95,110,98,101,98,100,97,101,99,98,0,4,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,1.0,0
kyle tucker,OF,CHC,Hitter Strikeouts,0.5,PIT,PNC Park,84.34,56,7.45,230,Tailwind: fly balls likely to carry → helps hitters.,base,Thu 8:05 PM,Pirates,andrew heaney,left,64,171,45,8,27,209,0.263,0.388,0.485,0.873,5,14,2,1,3,17,0.143,0.294,0.357,0.651,10,22,5,1,3,28,0.227,0.393,0.455,0.847,15,30,7,1,4,40,0.233,0.4,0.4,0.8,16.7%,13.9%,1.21,0.222,0.272,0.372,142.0,49,81,24,5,16,93,0.296,0.387,0.556,0.943,5,9,2,0,1,10,0.222,0.3,0.333,0.633,10,20,5,0,2,24,0.25,0.375,0.3,0.675,15,28,9,1,3,33,0.321,0.424,0.464,0.889,11.8%,12.9%,0.92,0.259,0.297,0.407,166.0,91.1,12.7%,45.5%,0.294,0.405,256.0,60.0,-5.0,238.0,271.0,4.0,27.0,218.0,14.0,0.0,84.0,6.0,49.3,42.1,54.5,31.6,63.3,30.0,,2.0,2.7,0.8,-1.4,4.2,-0.4,,0.39,0.423,0.352,0.313,0.549,0.299,,0.46,0.345,0.322,0.336,0.554,0.303,,Cubs,Pirates,97,100,95,110,98,101,98,100,97,101,99,98,0,4,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,2.0,1
adam frazier,IF,PIT,Total Bases,0.5,CHC,PNC Park,84.34,56,7.45,230,Tailwind: fly balls likely to carry → helps hitters.,base,Thu 8:05 PM,Cubs,jameson taillon,right,60,170,47,3,15,188,0.276,0.335,0.376,0.712,5,16,7,0,2,18,0.438,0.444,0.5,0.944,10,32,9,1,3,36,0.281,0.333,0.438,0.771,15,48,17,1,4,55,0.354,0.418,0.479,0.897,6.9%,13.8%,0.5,0.1,0.308,0.313,96.0,16,19,2,0,2,22,0.105,0.227,0.158,0.385,5,6,1,0,2,6,0.167,0.167,0.333,0.5,10,11,2,0,2,12,0.182,0.25,0.273,0.523,15,19,2,0,2,21,0.105,0.19,0.158,0.348,9.1%,36.4%,0.25,0.053,0.182,0.194,15.0,84.7,0.6%,17.2%,0.24,0.274,176.0,66.0,-8.0,211.0,158.0,-7.0,36.0,142.0,7.0,1.0,58.0,4.0,22.9,,,16.7,35.0,18.5,,-0.3,,,-1.1,-0.2,-1.6,,0.363,,,0.3,0.337,0.255,,0.316,,,0.206,0.295,0.283,,Pirates,Pirates,102,103,105,96,94,97,102,102,102,102,96,100,1,4,0,0,1,0,0,1,0,0,0,1,0,4,0,0,0,0,0,1.0,1
carson kelly,C,CHC,Hits+Runs+RBIs,1.5,PIT,PNC Park,84.34,56,7.45,230,Tailwind: fly balls likely to carry → helps hitters.,base,Thu 8:05 PM,Pirates,andrew heaney,left,42,93,25,8,19,113,0.269,0.398,0.548,0.947,5,8,0,0,0,10,0.0,0.2,0.0,0.2,10,16,0,0,0,19,0.0,0.158,0.0,0.158,15,32,6,1,1,37,0.188,0.297,0.313,0.61,16.8%,15.9%,1.06,0.28,0.254,0.41,169.0,28,44,10,1,5,51,0.227,0.314,0.386,0.7,5,11,4,0,0,11,0.364,0.364,0.455,0.818,10,22,5,0,0,22,0.227,0.227,0.273,0.5,15,31,6,0,0,33,0.194,0.242,0.226,0.468,11.8%,9.8%,1.2,0.159,0.231,0.308,98.0,90.2,10.4%,43.5%,0.265,0.375,142.0,50.0,1.0,152.0,145.0,-4.0,10.0,127.0,7.0,0.0,69.0,4.0,50.0,,,,40.7,47.6,,1.1,,,,1.6,2.8,,0.418,,,,0.479,0.393,,0.357,,,,0.456,0.349,,Cubs,Pirates,97,100,95,110,98,101,98,100,97,101,99,98,3,4,0,1,2,0,0,0,0,0,1,1,0,4,0,0,0,0,0,3.0,1
ke'bryan hayes,IF,PIT,Hitter Fantasy Score,3.5,CHC,PNC Park,84.34,56,7.45,230,Tailwind: fly balls likely to carry → helps hitters.,base,Thu 8:05 PM,Cubs,jameson taillon,right,61,181,43,2,15,200,0.238,0.307,0.309,0.616,5,13,5,1,1,13,0.385,0.385,0.615,1.0,10,28,8,1,3,30,0.286,0.333,0.393,0.726,15,46,9,1,4,51,0.196,0.275,0.261,0.535,7.0%,20.0%,0.35,0.072,0.302,0.285,77.0,24,56,11,0,4,57,0.196,0.211,0.214,0.425,5,11,2,0,0,11,0.182,0.182,0.182,0.364,10,24,4,0,0,24,0.167,0.167,0.167,0.333,15,37,9,0,3,37,0.243,0.243,0.27,0.514,1.8%,19.3%,0.09,0.018,0.244,0.19,12.0,90.1,5.9%,43.9%,0.245,0.292,173.0,88.0,-13.0,199.0,215.0,-9.0,48.0,176.0,5.0,4.0,67.0,4.0,45.8,,,,50.0,51.7,,-2.9,,,,-3.2,0.9,,0.186,,,,0.246,0.349,,0.254,,,,0.342,0.347,,Pirates,Pirates,102,103,105,96,94,97,102,102,102,102,96,100,2,3,0,0,2,0,0,0,0,2,0,1,0,3,1,0,0,0,0,18.0,1
bryan reynolds,OF,PIT,Hitter Fantasy Score,5.0,CHC,PNC Park,84.34,56,7.45,230,Tailwind: fly balls likely to carry → helps hitters.,base,Thu 8:05 PM,Cubs,jameson taillon,right,63,185,42,3,27,210,0.227,0.31,0.33,0.639,5,12,2,0,3,15,0.167,0.333,0.333,0.667,10,23,5,0,4,28,0.217,0.357,0.304,0.661,15,41,12,0,7,48,0.293,0.396,0.415,0.81,10.0%,22.4%,0.45,0.103,0.285,0.287,79.0,45,73,18,5,12,81,0.247,0.309,0.493,0.802,5,9,2,1,1,11,0.222,0.364,0.556,0.919,10,15,5,2,5,17,0.333,0.412,0.8,1.212,15,20,8,3,8,24,0.4,0.5,0.9,1.4,8.6%,35.8%,0.24,0.247,0.325,0.345,118.0,91.5,11.4%,48.1%,0.271,0.366,253.0,65.0,-7.0,236.0,244.0,-8.0,50.0,213.0,7.0,0.0,90.0,5.0,64.7,13.3,38.1,,60.7,58.3,,-1.1,0.0,-0.3,,1.9,-0.8,,0.296,0.284,0.244,,0.441,0.272,,0.42,0.231,0.242,,0.472,0.405,,Pirates,Pirates,102,103,105,96,94,97,102,102,102,102,96,100,0,3,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,4.0,0
oneil cruz,OF,PIT,Hitter Fantasy Score,8.0,CHC,PNC Park,84.34,56,7.45,230,Tailwind: fly balls likely to carry → helps hitters.,base,Thu 8:05 PM,Cubs,jameson taillon,right,53,154,41,12,25,187,0.266,0.385,0.552,0.937,5,17,6,1,1,20,0.353,0.45,0.647,1.097,10,35,8,2,4,41,0.229,0.341,0.486,0.827,15,52,13,5,7,60,0.25,0.35,0.615,0.965,15.5%,31.0%,0.5,0.286,0.337,0.398,155.0,43,60,8,1,4,71,0.133,0.268,0.25,0.518,5,9,1,0,2,11,0.111,0.273,0.111,0.384,10,14,3,0,3,16,0.214,0.313,0.357,0.67,15,19,3,0,3,21,0.158,0.238,0.263,0.501,14.1%,39.4%,0.36,0.117,0.226,0.246,50.0,97.3,24.6%,60.8%,0.242,0.379,140.0,96.0,-3.0,216.0,269.0,-1.0,57.0,184.0,9.0,8.0,90.0,5.0,75.8,64.7,38.5,,52.4,45.0,,2.4,0.6,-2.6,,1.6,0.9,,0.468,0.322,0.103,,0.397,0.364,,0.521,0.383,0.125,,0.357,0.362,,Pirates,Pirates,102,103,105,96,94,97,102,102,102,102,96,100,1,3,0,0,1,0,1,0,0,1,0,1,0,4,1,0,0,1,0,12.0,1
ian happ,OF,CHC,Hitter Fantasy Score,6.5,PIT,PNC Park,84.34,56,7.45,230,Tailwind: fly balls likely to carry → helps hitters.,base,Thu 8:05 PM,Pirates,andrew heaney,left,57,167,40,6,26,192,0.24,0.328,0.401,0.729,5,14,3,2,3,17,0.214,0.353,0.714,1.067,10,28,7,3,7,32,0.25,0.344,0.643,0.987,15,39,11,3,7,44,0.282,0.364,0.59,0.953,11.5%,23.4%,0.49,0.162,0.288,0.323,109.0,43,76,22,1,3,87,0.289,0.379,0.395,0.774,5,10,2,1,1,10,0.2,0.2,0.5,0.7,10,22,5,1,1,24,0.227,0.292,0.455,0.746,15,34,6,1,1,39,0.176,0.282,0.324,0.606,12.6%,20.7%,0.61,0.105,0.368,0.348,126.0,88.8,8.8%,37.9%,0.264,0.347,244.0,100.0,1.0,232.0,271.0,-11.0,29.0,194.0,13.0,0.0,63.0,3.0,45.8,30.3,37.0,,41.2,,,0.3,-2.0,4.6,,0.9,,,0.334,0.174,0.5,,0.383,,,0.34,0.239,0.463,,0.394,,,Cubs,Pirates,97,100,95,110,98,101,98,100,97,101,99,98,2,4,0,1,1,0,0,0,0,0,1,1,0,4,2,0,0,0,0,7.0,1
seiya suzuki,OF,CHC,Hitter Fantasy Score,5.5,PIT,PNC Park,84.34,56,7.45,230,Tailwind: fly balls likely to carry → helps hitters.,base,Thu 8:05 PM,Pirates,andrew heaney,left,62,191,47,9,37,209,0.246,0.292,0.482,0.774,5,16,4,1,2,16,0.25,0.25,0.438,0.688,10,28,6,1,3,31,0.214,0.258,0.321,0.579,15,39,10,1,6,42,0.256,0.286,0.41,0.696,6.7%,27.8%,0.24,0.236,0.297,0.33,113.0,38,65,21,7,19,77,0.323,0.416,0.708,1.123,5,9,2,1,1,9,0.222,0.222,0.556,0.778,10,17,3,1,1,20,0.176,0.3,0.353,0.653,15,27,8,2,4,33,0.296,0.424,0.593,1.017,14.3%,23.4%,0.61,0.385,0.341,0.469,209.0,92.6,17.8%,49.7%,0.273,0.367,216.0,135.0,10.0,222.0,271.0,-6.0,52.0,222.0,7.0,2.0,74.0,3.0,63.0,,30.0,,53.8,35.3,35.7,0.9,,0.2,,1.1,0.5,-2.3,0.366,,0.256,,0.447,0.3,0.154,0.417,,0.346,,0.436,0.249,0.208,Cubs,Pirates,97,100,95,110,98,101,98,100,97,101,99,98,1,4,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,3.0,0
