Player,Position,Team,Prop Type,Prop Value,Opposing Team,Stadium,Game-Time Temp (°F),Game-Time Humidity (%),Game-Time Wind Speed (mph),Game-Time Wind Dir (°),Game-Time Effect on Hitters,Odds Category,Start Time,Full Opposing Team,Opposing Pitcher,Pitcher Handedness,G_vs_rhp,AB_vs_rhp,H_vs_rhp,HR_vs_rhp,RBI_vs_rhp,PA_vs_rhp,AVG_vs_rhp,OBP_vs_rhp,SLG_vs_rhp,OPS_vs_rhp,G_vs_rhp_5,AB_vs_rhp_5,H_vs_rhp_5,HR_vs_rhp_5,RBI_vs_rhp_5,PA_vs_rhp_5,AVG_vs_rhp_5,OBP_vs_rhp_5,SLG_vs_rhp_5,OPS_vs_rhp_5,G_vs_rhp_10,AB_vs_rhp_10,H_vs_rhp_10,HR_vs_rhp_10,RBI_vs_rhp_10,PA_vs_rhp_10,AVG_vs_rhp_10,OBP_vs_rhp_10,SLG_vs_rhp_10,OPS_vs_rhp_10,G_vs_rhp_15,AB_vs_rhp_15,H_vs_rhp_15,HR_vs_rhp_15,RBI_vs_rhp_15,PA_vs_rhp_15,AVG_vs_rhp_15,OBP_vs_rhp_15,SLG_vs_rhp_15,OPS_vs_rhp_15,BB%_vs_rhp,K%_vs_rhp,BB/K_vs_rhp,ISO_vs_rhp,BABIP_vs_rhp,wOBA_vs_rhp,wRC+_vs_rhp,G_vs_lhp,AB_vs_lhp,H_vs_lhp,HR_vs_lhp,RBI_vs_lhp,PA_vs_lhp,AVG_vs_lhp,OBP_vs_lhp,SLG_vs_lhp,OPS_vs_lhp,G_vs_lhp_5,AB_vs_lhp_5,H_vs_lhp_5,HR_vs_lhp_5,RBI_vs_lhp_5,PA_vs_lhp_5,AVG_vs_lhp_5,OBP_vs_lhp_5,SLG_vs_lhp_5,OPS_vs_lhp_5,G_vs_lhp_10,AB_vs_lhp_10,H_vs_lhp_10,HR_vs_lhp_10,RBI_vs_lhp_10,PA_vs_lhp_10,AVG_vs_lhp_10,OBP_vs_lhp_10,SLG_vs_lhp_10,OPS_vs_lhp_10,G_vs_lhp_15,AB_vs_lhp_15,H_vs_lhp_15,HR_vs_lhp_15,RBI_vs_lhp_15,PA_vs_lhp_15,AVG_vs_lhp_15,OBP_vs_lhp_15,SLG_vs_lhp_15,OPS_vs_lhp_15,BB%_vs_lhp,K%_vs_lhp,BB/K_vs_lhp,ISO_vs_lhp,BABIP_vs_lhp,wOBA_vs_lhp,wRC+_vs_lhp,EV,Barrel%,Hard Hit %,xBA,xwOBA,Heart_Swing,Heart_Take,Heart_Run,Shadow_Swing,Shadow_Take,Shadow_Run,Chase_Swing,Chase_Take,Chase_Run,Waste_Swing,Waste_Take,Waste_Run,4seam_fastball_HardHit%,changeup_HardHit%,curveball_HardHit%,cutter_HardHit%,sinker_HardHit%,slider_HardHit%,sweeper_HardHit%,4seam_fastball_RV100,changeup_RV100,curveball_RV100,cutter_RV100,sinker_RV100,slider_RV100,sweeper_RV100,4seam_fastball_wOBA,changeup_wOBA,curveball_wOBA,cutter_wOBA,sinker_wOBA,slider_wOBA,sweeper_wOBA,4seam_fastball_xwOBA,changeup_xwOBA,curveball_xwOBA,cutter_xwOBA,sinker_xwOBA,slider_xwOBA,sweeper_xwOBA,Team Name,Weather Team Name,Park_Factor_Basic,Park_Factor_1B,Park_Factor_2B,Park_Factor_3B,Park_Factor_HR,Park_Factor_SO,Park_Factor_BB,Park_Factor_GB,Park_Factor_FB,Park_Factor_LD,Park_Factor_IFFB,Park_Factor_FIP,TB,AB,IBB,XBH,H,CS,BB,RBI,HBP,SB,2B,R,SH,PA,SO,3B,SF,GIDP,HR,Actual Stat,Hit
william contreras,C,MIL,Hitter Fantasy Score,5.0,ATL,American Family Field,70.65,63,6.82,277,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 7:40 PM,Braves,grant holmes,right,59,161,43,5,21,183,0.267,0.355,0.398,0.753,5,14,3,0,0,14,0.214,0.214,0.214,0.429,10,29,6,0,1,30,0.207,0.233,0.241,0.475,15,45,8,1,2,47,0.178,0.213,0.267,0.479,12.0%,18.0%,0.67,0.13,0.309,0.335,114.0,35,64,12,0,6,81,0.188,0.346,0.203,0.549,5,9,4,0,2,12,0.444,0.583,0.444,1.028,10,15,5,0,2,21,0.333,0.524,0.333,0.857,15,24,6,0,2,31,0.25,0.419,0.292,0.711,19.8%,24.7%,0.8,0.016,0.267,0.263,65.0,89.1,4.6%,39.3%,0.236,0.314,194.0,69.0,-4.0,244.0,224.0,-3.0,33.0,195.0,9.0,2.0,81.0,4.0,42.5,,,,42.4,27.5,,0.6,,,,-0.3,-0.4,,0.38,,,,0.34,0.286,,0.354,,,,0.37,0.287,,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,2,2,0,1,1,0,2,1,0,0,1,0,0,4,1,0,0,0,0,11.0,1
jackson chourio,OF,MIL,Hitter Fantasy Score,6.5,ATL,American Family Field,70.65,63,6.82,277,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 7:40 PM,Braves,grant holmes,right,65,200,41,6,21,210,0.205,0.238,0.345,0.583,5,13,1,0,0,14,0.077,0.143,0.077,0.22,10,30,5,1,3,31,0.167,0.194,0.3,0.494,15,45,7,1,4,47,0.156,0.191,0.267,0.458,3.8%,20.0%,0.19,0.14,0.229,0.256,60.0,37,84,31,4,16,86,0.369,0.384,0.631,1.015,5,14,9,1,5,14,0.643,0.643,0.929,1.571,10,23,10,2,6,24,0.435,0.458,0.739,1.197,15,34,14,2,6,36,0.412,0.444,0.647,1.092,2.3%,22.1%,0.11,0.262,0.443,0.436,183.0,87.3,7.1%,38.8%,0.259,0.302,206.0,74.0,6.0,257.0,164.0,-10.0,88.0,137.0,0.0,12.0,75.0,2.0,44.8,,,,50.0,25.7,24.0,-0.7,,,,-1.2,-0.2,-2.3,0.332,,,,0.313,0.334,0.206,0.282,,,,0.348,0.31,0.222,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,5,4,0,1,2,0,0,2,0,0,0,1,0,4,2,0,0,0,1,19.0,1
vladimir guerrero,IF,TOR,Runs,0.5,STL,Busch Stadium,80.53,51,5.39,333,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 7:45 PM,Cardinals,miles mikolas,right,64,197,52,5,19,233,0.264,0.369,0.386,0.755,5,16,3,0,0,16,0.188,0.188,0.188,0.375,10,33,8,0,4,35,0.242,0.257,0.273,0.53,15,50,16,1,7,54,0.32,0.333,0.44,0.773,2.3%,8.4%,0.28,0.137,0.295,0.322,98.0,28,50,16,3,10,59,0.32,0.424,0.56,0.984,5,10,3,0,2,10,0.3,0.3,0.5,0.8,10,21,8,0,3,22,0.381,0.409,0.476,0.885,15,33,16,1,7,34,0.485,0.5,0.758,1.258,4.3%,12.4%,0.35,0.098,0.321,0.312,91.0,93.3,13.9%,53.4%,0.322,0.408,195.0,86.0,-5.0,213.0,264.0,0.0,40.0,204.0,11.0,8.0,82.0,5.0,63.0,50.0,,,52.3,48.8,,2.2,0.6,,,2.2,2.0,,0.446,0.333,,,0.443,0.363,,0.466,0.388,,,0.394,0.413,,Blue Jays,Cardinals,99,99,103,91,100,100,98,100,100,102,100,100,3,5,0,1,2,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0.0,0
vladimir guerrero,IF,TOR,Runs,0.5,STL,Busch Stadium,80.53,51,5.39,333,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 7:45 PM,Cardinals,miles mikolas,right,64,197,52,5,19,233,0.264,0.369,0.386,0.755,5,16,3,0,0,16,0.188,0.188,0.188,0.375,10,33,8,0,4,35,0.242,0.257,0.273,0.53,15,50,16,1,7,54,0.32,0.333,0.44,0.773,2.3%,8.4%,0.28,0.137,0.295,0.322,98.0,28,50,16,3,10,59,0.32,0.424,0.56,0.984,5,10,3,0,2,10,0.3,0.3,0.5,0.8,10,21,8,0,3,22,0.381,0.409,0.476,0.885,15,33,16,1,7,34,0.485,0.5,0.758,1.258,13.6%,15.3%,0.89,0.24,0.342,0.418,175.0,93.3,13.9%,53.4%,0.322,0.408,195.0,86.0,-5.0,213.0,264.0,0.0,40.0,204.0,11.0,8.0,82.0,5.0,63.0,50.0,,,52.3,48.8,,2.2,0.6,,,2.2,2.0,,0.446,0.333,,,0.443,0.363,,0.466,0.388,,,0.394,0.413,,Blue Jays,Cardinals,99,99,103,91,100,100,98,100,100,102,100,100,3,5,0,1,2,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0.0,0
vladimir guerrero,IF,TOR,Runs,0.5,STL,Busch Stadium,80.53,51,5.39,333,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 7:45 PM,Cardinals,miles mikolas,right,64,197,52,5,19,233,0.264,0.369,0.386,0.755,5,16,3,0,0,16,0.188,0.188,0.188,0.375,10,33,8,0,4,35,0.242,0.257,0.273,0.53,15,50,16,1,7,54,0.32,0.333,0.44,0.773,13.3%,13.7%,0.97,0.122,0.29,0.337,119.0,28,50,16,3,10,59,0.32,0.424,0.56,0.984,5,10,3,0,2,10,0.3,0.3,0.5,0.8,10,21,8,0,3,22,0.381,0.409,0.476,0.885,15,33,16,1,7,34,0.485,0.5,0.758,1.258,4.3%,12.4%,0.35,0.098,0.321,0.312,91.0,93.3,13.9%,53.4%,0.322,0.408,195.0,86.0,-5.0,213.0,264.0,0.0,40.0,204.0,11.0,8.0,82.0,5.0,63.0,50.0,,,52.3,48.8,,2.2,0.6,,,2.2,2.0,,0.446,0.333,,,0.443,0.363,,0.466,0.388,,,0.394,0.413,,Blue Jays,Cardinals,99,99,103,91,100,100,98,100,100,102,100,100,3,5,0,1,2,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0.0,0
vladimir guerrero,IF,TOR,Runs,0.5,STL,Busch Stadium,80.53,51,5.39,333,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 7:45 PM,Cardinals,miles mikolas,right,64,197,52,5,19,233,0.264,0.369,0.386,0.755,5,16,3,0,0,16,0.188,0.188,0.188,0.375,10,33,8,0,4,35,0.242,0.257,0.273,0.53,15,50,16,1,7,54,0.32,0.333,0.44,0.773,13.3%,13.7%,0.97,0.122,0.29,0.337,119.0,28,50,16,3,10,59,0.32,0.424,0.56,0.984,5,10,3,0,2,10,0.3,0.3,0.5,0.8,10,21,8,0,3,22,0.381,0.409,0.476,0.885,15,33,16,1,7,34,0.485,0.5,0.758,1.258,13.6%,15.3%,0.89,0.24,0.342,0.418,175.0,93.3,13.9%,53.4%,0.322,0.408,195.0,86.0,-5.0,213.0,264.0,0.0,40.0,204.0,11.0,8.0,82.0,5.0,63.0,50.0,,,52.3,48.8,,2.2,0.6,,,2.2,2.0,,0.446,0.333,,,0.443,0.363,,0.466,0.388,,,0.394,0.413,,Blue Jays,Cardinals,99,99,103,91,100,100,98,100,100,102,100,100,3,5,0,1,2,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0.0,0
bo bichette,IF,TOR,Runs,0.5,STL,Busch Stadium,80.53,51,5.39,333,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 7:45 PM,Cardinals,miles mikolas,right,65,226,62,7,32,241,0.274,0.315,0.442,0.758,5,19,2,0,3,20,0.105,0.15,0.105,0.255,10,34,5,1,6,35,0.147,0.171,0.294,0.466,15,43,8,3,10,46,0.186,0.239,0.465,0.704,5.4%,17.0%,0.32,0.168,0.307,0.33,114.0,27,53,13,1,6,58,0.245,0.31,0.34,0.65,5,13,6,1,3,14,0.462,0.5,0.769,1.269,10,20,6,1,4,21,0.3,0.333,0.5,0.833,15,31,6,1,4,33,0.194,0.242,0.323,0.565,6.9%,13.8%,0.5,0.094,0.273,0.286,83.0,91.4,9.5%,50.2%,0.307,0.367,201.0,67.0,3.0,275.0,212.0,-7.0,61.0,164.0,4.0,10.0,83.0,3.0,57.4,,,,51.8,50.0,,0.8,,,,0.3,0.4,,0.411,,,,0.332,0.332,,0.414,,,,0.341,0.386,,Blue Jays,Cardinals,99,99,103,91,100,100,98,100,100,102,100,100,3,5,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3.0,1
bo bichette,IF,TOR,Total Bases,1.5,STL,Busch Stadium,80.53,51,5.39,333,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 7:45 PM,Cardinals,miles mikolas,right,65,226,62,7,32,241,0.274,0.315,0.442,0.758,5,19,2,0,3,20,0.105,0.15,0.105,0.255,10,34,5,1,6,35,0.147,0.171,0.294,0.466,15,43,8,3,10,46,0.186,0.239,0.465,0.704,5.4%,17.0%,0.32,0.168,0.307,0.33,114.0,27,53,13,1,6,58,0.245,0.31,0.34,0.65,5,13,6,1,3,14,0.462,0.5,0.769,1.269,10,20,6,1,4,21,0.3,0.333,0.5,0.833,15,31,6,1,4,33,0.194,0.242,0.323,0.565,6.9%,13.8%,0.5,0.094,0.273,0.286,83.0,91.4,9.5%,50.2%,0.307,0.367,201.0,67.0,3.0,275.0,212.0,-7.0,61.0,164.0,4.0,10.0,83.0,3.0,57.4,,,,51.8,50.0,,0.8,,,,0.3,0.4,,0.411,,,,0.332,0.332,,0.414,,,,0.341,0.386,,Blue Jays,Cardinals,99,99,103,91,100,100,98,100,100,102,100,100,3,5,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3.0,1
nolan gorman,IF,STL,Total Bases,0.5,TOR,Busch Stadium,80.53,51,5.39,333,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 7:45 PM,Blue Jays,chris bassitt,right,36,88,20,2,10,101,0.227,0.307,0.386,0.693,5,11,5,1,2,11,0.455,0.455,0.818,1.273,10,22,8,1,2,22,0.364,0.364,0.636,1.0,15,33,10,1,2,35,0.303,0.343,0.485,0.828,10.9%,28.7%,0.38,0.159,0.305,0.301,93.0,14,14,2,0,1,18,0.143,0.278,0.143,0.421,5,5,1,0,0,6,0.2,0.333,0.2,0.533,10,8,1,0,0,11,0.125,0.364,0.125,0.489,15,15,3,0,1,19,0.2,0.316,0.267,0.582,16.7%,27.8%,0.6,0.0,0.2,0.215,33.0,87.7,9.9%,39.4%,0.218,0.317,87.0,31.0,-2.0,92.0,97.0,-5.0,25.0,85.0,3.0,2.0,30.0,1.0,45.8,,,,,,,-1.4,,,,,,,0.256,,,,,,,0.335,,,,,,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,5,3,0,1,2,0,1,3,0,0,0,1,0,4,0,0,0,0,1,5.0,1
nolan gorman,IF,STL,Hits,0.5,TOR,Busch Stadium,80.53,51,5.39,333,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 7:45 PM,Blue Jays,chris bassitt,right,36,88,20,2,10,101,0.227,0.307,0.386,0.693,5,11,5,1,2,11,0.455,0.455,0.818,1.273,10,22,8,1,2,22,0.364,0.364,0.636,1.0,15,33,10,1,2,35,0.303,0.343,0.485,0.828,10.9%,28.7%,0.38,0.159,0.305,0.301,93.0,14,14,2,0,1,18,0.143,0.278,0.143,0.421,5,5,1,0,0,6,0.2,0.333,0.2,0.533,10,8,1,0,0,11,0.125,0.364,0.125,0.489,15,15,3,0,1,19,0.2,0.316,0.267,0.582,16.7%,27.8%,0.6,0.0,0.2,0.215,33.0,87.7,9.9%,39.4%,0.218,0.317,87.0,31.0,-2.0,92.0,97.0,-5.0,25.0,85.0,3.0,2.0,30.0,1.0,45.8,,,,,,,-1.4,,,,,,,0.256,,,,,,,0.335,,,,,,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,5,3,0,1,2,0,1,3,0,0,0,1,0,4,0,0,0,0,1,2.0,1
ivan herrera,C,STL,Hits+Runs+RBIs,1.5,TOR,Busch Stadium,80.53,51,5.39,333,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 7:45 PM,Blue Jays,chris bassitt,right,32,81,26,3,21,89,0.321,0.371,0.494,0.865,5,13,5,2,5,13,0.385,0.385,0.846,1.231,10,26,7,2,5,28,0.269,0.321,0.5,0.821,15,43,11,2,9,47,0.256,0.298,0.419,0.716,6.7%,20.2%,0.33,0.173,0.377,0.376,144.0,19,37,12,4,10,47,0.324,0.447,0.73,1.177,5,11,2,0,0,12,0.182,0.25,0.273,0.523,10,19,6,0,2,23,0.316,0.435,0.368,0.803,15,28,8,1,4,37,0.286,0.432,0.464,0.897,17.0%,14.9%,1.14,0.405,0.296,0.486,220.0,90.3,11.6%,43.2%,0.297,0.39,108.0,43.0,6.0,126.0,127.0,-1.0,24.0,100.0,4.0,2.0,42.0,3.0,42.4,,,,39.1,,,2.2,,,,2.1,,,0.404,,,,0.472,,,0.378,,,,0.417,,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,2,5,0,0,2,0,0,0,0,0,0,1,0,5,1,0,0,0,0,3.0,1
brendan donovan,IF,STL,Hitter Strikeouts,0.5,TOR,Busch Stadium,80.53,51,5.39,333,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 7:45 PM,Blue Jays,chris bassitt,right,57,160,56,2,17,181,0.35,0.417,0.475,0.892,5,9,2,0,0,11,0.222,0.364,0.222,0.586,10,22,5,0,0,25,0.227,0.32,0.273,0.593,15,35,10,0,0,42,0.286,0.405,0.371,0.776,9.4%,8.8%,1.06,0.125,0.378,0.39,154.0,38,85,21,2,9,93,0.247,0.312,0.388,0.7,5,13,4,0,2,15,0.308,0.4,0.385,0.785,10,25,6,1,4,28,0.24,0.321,0.4,0.721,15,37,9,1,5,40,0.243,0.3,0.378,0.678,5.4%,21.5%,0.25,0.141,0.302,0.312,100.0,89.4,7.6%,41.7%,0.307,0.37,205.0,102.0,0.0,216.0,226.0,-6.0,41.0,181.0,8.0,4.0,72.0,5.0,39.7,,31.3,,35.1,50.0,,1.9,,-1.3,,-2.0,0.8,,0.461,,0.255,,0.232,0.347,,0.409,,0.339,,0.303,0.329,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,0,3,0,0,0,0,0,0,1,0,0,1,0,4,1,0,0,0,0,1.0,1
brendan donovan,IF,STL,Hits+Runs+RBIs,1.5,TOR,Busch Stadium,80.53,51,5.39,333,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 7:45 PM,Blue Jays,chris bassitt,right,57,160,56,2,17,181,0.35,0.417,0.475,0.892,5,9,2,0,0,11,0.222,0.364,0.222,0.586,10,22,5,0,0,25,0.227,0.32,0.273,0.593,15,35,10,0,0,42,0.286,0.405,0.371,0.776,9.4%,8.8%,1.06,0.125,0.378,0.39,154.0,38,85,21,2,9,93,0.247,0.312,0.388,0.7,5,13,4,0,2,15,0.308,0.4,0.385,0.785,10,25,6,1,4,28,0.24,0.321,0.4,0.721,15,37,9,1,5,40,0.243,0.3,0.378,0.678,5.4%,21.5%,0.25,0.141,0.302,0.312,100.0,89.4,7.6%,41.7%,0.307,0.37,205.0,102.0,0.0,216.0,226.0,-6.0,41.0,181.0,8.0,4.0,72.0,5.0,39.7,,31.3,,35.1,50.0,,1.9,,-1.3,,-2.0,0.8,,0.461,,0.255,,0.232,0.347,,0.409,,0.339,,0.303,0.329,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,0,3,0,0,0,0,0,0,1,0,0,1,0,4,1,0,0,0,0,1.0,0
alec burleson,IF,STL,Hits+Runs+RBIs,1.5,TOR,Busch Stadium,80.53,51,5.39,333,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 7:45 PM,Blue Jays,chris bassitt,right,54,154,47,5,17,166,0.305,0.349,0.455,0.804,5,10,3,0,2,11,0.3,0.273,0.4,0.673,10,28,10,1,4,31,0.357,0.387,0.536,0.923,15,42,13,1,4,46,0.31,0.348,0.452,0.8,6.6%,14.5%,0.46,0.149,0.333,0.35,126.0,15,19,4,0,3,20,0.211,0.25,0.211,0.461,5,9,4,0,2,9,0.444,0.444,0.444,0.889,10,15,4,0,2,15,0.267,0.267,0.267,0.533,15,19,4,0,3,20,0.211,0.25,0.211,0.461,5.0%,15.0%,0.33,0.0,0.25,0.213,32.0,91.4,5.4%,44.2%,0.274,0.327,120.0,50.0,-3.0,168.0,138.0,-1.0,41.0,104.0,3.0,2.0,34.0,2.0,48.8,,,,,,,0.5,,,,,,,0.359,,,,,,,0.37,,,,,,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,2,5,0,0,2,0,0,0,0,0,0,2,0,5,0,0,0,0,0,4.0,1
willson contreras,IF,STL,Hits+Runs+RBIs,1.5,TOR,Busch Stadium,80.53,51,5.39,333,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 7:45 PM,Blue Jays,chris bassitt,right,60,170,43,6,28,189,0.253,0.323,0.394,0.717,5,12,6,1,4,14,0.5,0.571,0.917,1.488,10,25,9,1,6,28,0.36,0.429,0.6,1.029,15,39,11,1,8,43,0.282,0.349,0.436,0.785,5.8%,24.3%,0.24,0.141,0.311,0.319,105.0,31,64,16,1,11,75,0.25,0.351,0.422,0.773,5,11,3,0,4,13,0.273,0.385,0.455,0.839,10,22,6,0,5,24,0.273,0.333,0.455,0.788,15,33,11,1,8,36,0.333,0.389,0.606,0.995,12.0%,22.7%,0.53,0.172,0.326,0.339,119.0,90.3,12.7%,46.2%,0.282,0.374,171.0,74.0,-5.0,263.0,191.0,-5.0,53.0,163.0,6.0,12.0,77.0,5.0,52.6,,,,36.4,39.5,,0.1,,,,-0.4,1.6,,0.328,,,,0.329,0.389,,0.43,,,,0.295,0.418,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,4,5,0,1,1,0,0,3,0,0,0,1,0,5,1,0,0,0,1,5.0,1
addison barger,IF,TOR,Hits+Runs+RBIs,1.5,STL,Busch Stadium,80.53,51,5.39,333,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 7:45 PM,Cardinals,miles mikolas,right,45,125,33,7,19,135,0.264,0.319,0.512,0.831,5,18,4,1,2,19,0.222,0.263,0.444,0.708,10,32,8,5,10,33,0.25,0.273,0.75,1.023,15,44,13,5,10,46,0.295,0.326,0.705,1.031,6.7%,22.2%,0.3,0.248,0.295,0.354,130.0,18,21,5,0,2,24,0.238,0.333,0.333,0.667,5,7,2,0,0,9,0.286,0.444,0.286,0.73,10,11,3,0,0,14,0.273,0.429,0.364,0.792,15,16,4,0,1,19,0.25,0.368,0.313,0.681,12.5%,25.0%,0.5,0.095,0.333,0.304,95.0,94.1,14.5%,52.7%,0.295,0.379,123.0,48.0,-1.0,145.0,122.0,-1.0,29.0,111.0,3.0,2.0,34.0,1.0,52.3,,,,,,,-0.8,,,,,,,0.332,,,,,,,0.38,,,,,,,Blue Jays,Cardinals,99,99,103,91,100,100,98,100,100,102,100,100,3,5,0,1,2,0,0,1,0,0,1,1,0,5,2,0,0,0,0,4.0,1
nathan lukes,OF,TOR,Hits+Runs+RBIs,1.5,STL,Busch Stadium,80.53,51,5.39,333,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 7:45 PM,Cardinals,miles mikolas,right,46,113,31,4,20,132,0.274,0.362,0.407,0.769,5,14,3,0,1,16,0.214,0.313,0.214,0.527,10,25,8,0,4,28,0.32,0.37,0.36,0.73,15,36,10,0,5,42,0.278,0.366,0.306,0.671,11.4%,11.4%,1.0,0.133,0.284,0.34,121.0,9,7,1,0,1,11,0.143,0.333,0.143,0.476,5,5,1,0,1,7,0.2,0.333,0.2,0.533,10,7,1,0,1,12,0.143,0.4,0.143,0.543,15,12,2,0,1,18,0.167,0.375,0.25,0.625,9.1%,27.3%,0.33,0.0,0.25,0.257,62.0,87.8,5.6%,34.6%,0.284,0.339,108.0,47.0,2.0,120.0,122.0,-3.0,34.0,78.0,4.0,3.0,46.0,3.0,35.1,,,,,,,-1.1,,,,,,,0.29,,,,,,,0.29,,,,,,,Blue Jays,Cardinals,99,99,103,91,100,100,98,100,100,102,100,100,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0.0,0
masyn winn,IF,STL,Hits+Runs+RBIs,1.5,TOR,Busch Stadium,80.53,51,5.39,333,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 7:45 PM,Blue Jays,chris bassitt,right,48,129,39,5,16,146,0.302,0.372,0.473,0.845,5,11,2,0,1,11,0.182,0.182,0.182,0.364,10,27,7,0,2,27,0.259,0.259,0.296,0.556,15,39,10,1,3,42,0.256,0.293,0.359,0.652,8.9%,16.4%,0.54,0.171,0.337,0.371,141.0,34,76,17,1,6,85,0.224,0.294,0.316,0.61,5,16,4,0,1,17,0.25,0.294,0.313,0.607,10,26,10,0,3,28,0.385,0.429,0.538,0.967,15,35,12,0,4,38,0.343,0.368,0.457,0.826,8.2%,23.5%,0.35,0.092,0.286,0.275,75.0,89.3,6.7%,37.2%,0.27,0.329,173.0,92.0,-4.0,200.0,253.0,-1.0,47.0,171.0,7.0,3.0,65.0,4.0,43.8,9.5,,,48.1,35.1,,1.8,-2.9,,,1.5,0.3,,0.394,0.18,,,0.423,0.315,,0.37,0.199,,,0.409,0.353,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,1,5,0,0,1,0,0,0,0,0,0,1,0,5,1,0,0,0,0,2.0,1
ernie clement,IF,TOR,Hits+Runs+RBIs,1.5,STL,Busch Stadium,80.53,51,5.39,333,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 7:45 PM,Cardinals,miles mikolas,right,53,141,33,0,8,150,0.234,0.264,0.27,0.533,5,19,4,0,0,19,0.211,0.211,0.263,0.474,10,30,10,0,2,31,0.333,0.355,0.467,0.822,15,44,12,0,2,47,0.273,0.319,0.364,0.683,3.3%,12.7%,0.26,0.035,0.268,0.239,50.0,38,57,21,3,9,65,0.368,0.422,0.667,1.089,5,10,4,1,1,10,0.4,0.4,0.9,1.3,10,16,7,2,4,17,0.438,0.471,0.938,1.408,15,20,8,3,5,22,0.4,0.455,0.95,1.405,9.2%,9.2%,1.0,0.298,0.367,0.46,204.0,87.6,2.2%,26.4%,0.265,0.292,138.0,42.0,-3.0,164.0,114.0,-4.0,52.0,100.0,3.0,8.0,50.0,2.0,29.8,,,,,22.2,,-0.7,,,,,-2.2,,0.334,,,,,0.247,,0.324,,,,,0.244,,Blue Jays,Cardinals,99,99,103,91,100,100,98,100,100,102,100,100,1,5,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1.0,0
victor scott,OF,STL,Hits,0.5,TOR,Busch Stadium,80.53,51,5.39,333,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 7:45 PM,Blue Jays,chris bassitt,right,55,132,35,2,15,149,0.265,0.338,0.371,0.709,5,8,0,0,0,9,0.0,0.111,0.0,0.111,10,19,1,0,0,21,0.053,0.143,0.053,0.195,15,30,3,0,0,33,0.1,0.182,0.1,0.282,8.7%,25.5%,0.34,0.106,0.355,0.317,104.0,37,59,10,0,4,72,0.169,0.275,0.203,0.479,5,7,0,0,0,10,0.0,0.222,0.0,0.222,10,13,1,0,1,17,0.077,0.25,0.077,0.327,15,23,3,0,1,29,0.13,0.286,0.174,0.46,9.7%,29.2%,0.33,0.034,0.256,0.231,45.0,86.7,3.6%,27.5%,0.228,0.282,166.0,59.0,-7.0,196.0,154.0,-8.0,38.0,165.0,7.0,4.0,55.0,3.0,46.4,27.8,,,28.0,20.0,,2.9,-2.0,,,-0.5,-1.9,,0.506,0.238,,,0.335,0.211,,0.416,0.194,,,0.329,0.213,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,1,3,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1.0,1
